,Time_Start_seconds,Day_Of_Year_day,Latitude_deg,Longitude_deg,Radar_Altitude_m,Static_Pressure_Pa,Time_Stop_seconds,Pressure_Altitude_ft,Static_Air_Temp_degreesCelcius,Static_Pressure_hPa,Solar_Zenith_Angle_deg,Smoke_flag_SCHWARZ_none,CH2O_ISAF_HANISCO_pptv,CH2O_CAMS_pptv_FRIED_pptv,HCHO_mod_ppmv
2019-07-25 23:40:00,85229.5,206,44.41548,-115.27371,2833.1363,55697.617,85230.5,15655.617,-1.7643333,556.97617,53.731667,,173.8425,83.865385,0.00017939355
2019-07-25 23:41:00,85289.5,206,44.518002,-115.21898,2481.2955,57317.267,85290.5,14941.2,-0.54466667,573.17267,53.968333,,165.0,62.631579,0.00021289817
2019-07-25 23:42:00,85349.5,206,44.614505,-115.17326,2593.147,57379.833,85350.5,14914.1,-0.7375,573.79833,54.188333,,195.685,140.31667,0.00020938773
2019-07-25 23:43:00,85409.5,206,44.709566,-115.12823,2797.8506,57353.55,85410.5,14925.417,-0.95366667,573.5355,54.405,,163.98083,97.466667,0.00021463269
2019-07-25 23:44:00,85469.5,206,44.752847,-115.01821,2955.2976,57387.433,85470.5,14910.783,-0.91316667,573.87433,54.67,,188.76083,213.11667,0.00018754555
2019-07-25 23:45:00,85529.5,206,44.691596,-114.93461,2825.5773,57391.6,85530.5,14909.0,-0.5985,573.916,54.893333,,207.87917,236.68182,0.00017884439
2019-07-25 23:46:00,85589.5,206,44.595881,-114.92758,2274.3312,57359.067,85590.5,14923.05,-0.56483333,573.59067,55.061667,1.0,4890.6358,5538.7119,0.00035549898
2019-07-25 23:47:00,85649.5,206,44.499932,-114.922,2376.9853,57369.233,85650.5,14918.683,-0.621,573.69233,55.241667,1.0,15591.671,20228.1,0.00031583768
2019-07-25 23:48:00,85709.5,206,44.410354,-114.9042,2321.433,57384.95,85710.5,14911.883,-0.048166667,573.8495,55.413333,,227.37417,166.25424,0.00021950374
2019-07-25 23:49:00,85769.5,206,44.410404,-114.81312,2432.7231,57382.067,85770.5,14913.117,0.13633333,573.82067,55.658333,,185.35917,175.81667,0.00021950374
2019-07-25 23:50:00,85829.5,206,44.483668,-114.80082,2003.4936,57368.883,85830.5,14918.817,-0.668,573.68883,55.851667,1.0,13323.636,17215.733,0.0028305275
2019-07-25 23:51:00,85889.5,206,44.559439,-114.81874,2554.7701,57355.05,85890.5,14924.817,-0.15516667,573.5505,56.028333,1.0,12014.924,16487.233,0.00031603337
2019-07-25 23:52:00,85949.5,206,44.636366,-114.83542,2291.1689,57362.883,85950.5,14921.433,-0.3955,573.62883,56.196667,,234.175,237.96667,0.00038663924
2019-07-25 23:53:00,86009.5,206,44.696834,-114.79215,2760.0834,57392.117,86010.5,14908.817,-0.57016667,573.92117,56.408333,,208.065,164.28333,0.0002133438
2019-07-25 23:54:00,86069.5,206,44.660003,-114.72164,2527.8105,58455.117,86070.5,14452.367,0.53683333,584.55117,56.638333,,224.90583,170.0,0.00020105687
2019-07-25 23:55:00,86129.5,206,44.586477,-114.73877,2218.2277,58524.3,86130.5,14422.75,0.076166667,585.243,56.793333,1.0,41307.021,53011.883,0.0053161522
2019-07-25 23:56:00,86189.5,206,44.51172,-114.76622,2039.9477,58521.367,86190.5,14423.967,0.67133333,585.21367,56.948333,1.0,40612.088,54091.883,0.0053161522
2019-07-25 23:57:00,86249.5,206,44.434802,-114.79289,2059.5615,58524.483,86250.5,14422.633,0.87433333,585.24483,57.098333,,284.57083,334.28333,0.0028305275
2019-07-25 23:58:00,86309.5,206,44.358605,-114.82708,2193.0589,58517.317,86310.5,14425.717,0.95316667,585.17317,57.25,,266.115,240.91667,0.00027622949
2019-07-25 23:59:00,86369.5,206,44.301047,-114.89405,2522.9947,58065.367,86370.5,14619.3,1.0893333,580.65367,57.368333,,183.24083,171.41667,0.00020447967
2019-07-26 00:00:00,86429.5,206,44.257442,-114.83934,2763.8578,57312.25,86430.5,14943.467,0.30333333,573.1225,57.591667,,237.17333,149.5,0.00017588875
2019-07-26 00:01:00,86489.5,206,44.310169,-114.79763,2498.5091,56497.75,86490.5,15298.3,-0.40483333,564.9775,57.801667,,210.56417,61.47619,0.00020447967
2019-07-26 00:02:00,86549.5,206,44.388756,-114.79905,2626.2559,56479.583,86550.5,15306.217,-1.1268333,564.79583,57.981667,,224.7775,119.79245,0.00020629013
2019-07-26 00:03:00,86609.5,206,44.466821,-114.77933,2184.7937,56505.867,86610.5,15294.65,-1.152,565.05867,58.18,,202.8825,90.714286,0.0028305275
2019-07-26 00:04:00,86669.5,206,44.538459,-114.7527,2367.6077,56476.25,86670.5,15307.717,-1.3508333,564.7625,58.38,1.0,31309.251,40692.383,0.00031603337
2019-07-26 00:05:00,86729.5,206,44.613989,-114.72576,2644.5388,56485.717,86730.5,15303.533,-1.299,564.85717,58.581667,1.0,266.5325,292.28333,0.00031603337
2019-07-26 00:06:00,86789.5,206,44.678135,-114.66844,2732.3186,55691.25,86790.5,15654.433,-1.9405,556.9125,58.801667,,193.07917,105.80702,0.00017430834
2019-07-26 00:07:00,86849.5,206,44.725973,-114.58953,2816.6822,54302.667,86850.5,16276.05,-3.3196667,543.02667,59.041667,,192.92833,43.77193,0.00017430834
2019-07-26 00:08:00,86909.5,206,44.763628,-114.64295,2695.3591,54166.317,86910.5,16337.6,-3.5338333,541.66317,59.178333,,179.60083,120.26316,0.00025049114
2019-07-26 00:09:00,86969.5,206,44.703072,-114.68363,2942.0617,54191.133,86970.5,16326.35,-3.337,541.91133,59.331667,,184.16667,175.63333,0.00017430834
2019-07-26 00:10:00,87029.5,206,44.624449,-114.70339,2833.1744,54980.983,87030.5,15970.767,-2.4541667,549.80983,59.483333,,168.96667,144.0,0.00017430834
2019-07-26 00:11:00,87089.5,206,44.548749,-114.73795,2480.9374,55237.083,87090.5,15855.85,-2.6473333,552.37083,59.643333,1.0,12825.318,22946.395,0.00031603337
2019-07-26 00:12:00,87149.5,206,44.473758,-114.76277,2494.4426,55267.067,87150.5,15842.45,-1.405,552.67067,59.796667,1.0,213.26167,133.82,0.00023627988
2019-07-26 00:13:00,87209.5,206,44.406013,-114.76066,2561.1709,56680.733,87210.5,15219.817,-0.81933333,566.80733,59.975,,180.53833,56.340426,0.00023627988
2019-07-26 00:14:00,87269.5,206,44.419497,-114.68545,2185.5887,57556.35,87270.5,14837.817,-0.19316667,575.5635,60.206667,,211.37583,72.595238,0.0028305275
2019-07-26 00:15:00,87329.5,206,44.492126,-114.65212,2135.6117,57507.567,87330.5,14858.867,-0.42416667,575.07567,60.411667,1.0,10876.793,13858.831,0.002743098
2019-07-26 00:16:00,87389.5,206,44.568374,-114.62782,2380.8487,57524.3,87390.5,14851.633,-0.30866667,575.243,60.608333,1.0,34607.189,45355.733,0.00026928648
2019-07-26 00:17:00,87449.5,206,44.643212,-114.60106,2580.419,57536.233,87450.5,14846.5,-0.35533333,575.36233,60.806667,1.0,872.845,1190.4118,0.00020105687
2019-07-26 00:18:00,87509.5,206,44.698315,-114.54269,2353.5335,57539.933,87510.5,14844.867,-0.47333333,575.39933,61.021667,,234.73333,102.15385,0.00020293344
2019-07-26 00:19:00,87569.5,206,44.657284,-114.4719,2395.3724,57536.333,87570.5,14846.45,-0.80466667,575.36333,61.255,,617.94417,708.72881,0.00020293344
2019-07-26 00:20:00,87629.5,206,44.577552,-114.48648,1906.458,57534.517,87630.5,14847.233,-0.19783333,575.34517,61.428333,1.0,18755.341,24100.593,0.0020946749
2019-07-26 00:21:00,87689.5,206,44.502325,-114.51156,2180.1099,57538.1,87690.5,14845.65,-0.66266667,575.381,61.578333,1.0,13302.066,17364.217,0.0025184751
2019-07-26 00:22:00,87749.5,206,44.430173,-114.53421,2193.8259,57436.267,87750.5,14889.833,-0.58616667,574.36267,61.745,1.0,490.9825,956.0,0.002743098
2019-07-26 00:23:00,87809.5,206,44.390458,-114.47741,2724.6732,55934.1,87810.5,15547.117,-1.4903333,559.341,61.968333,,233.01,9.4166667,0.00017848516
2019-07-26 00:24:00,87869.5,206,44.449027,-114.41317,2364.2701,55284.467,87870.5,15834.7,-2.2051667,552.84467,62.19,1.0,242.92083,90.395833,0.00047160132
2019-07-26 00:25:00,87929.5,206,44.529314,-114.38185,2736.1058,55315.65,87930.5,15820.767,-2.0876667,553.1565,62.386667,1.0,16125.352,20389.567,0.00016639907
2019-07-26 00:26:00,87989.5,206,44.60857,-114.35072,2916.3366,55318.517,87990.5,15819.533,-1.8398333,553.18517,62.586667,,204.94,61.591837,0.00021336705
2019-07-26 00:27:00,88049.5,206,44.673813,-114.29738,2786.3317,55964.133,88050.5,15533.283,-1.4953333,559.64133,62.8,,183.08333,62.777778,0.00021336705
2019-07-26 00:28:00,88109.5,206,44.646851,-114.21702,3130.0547,56240.033,88110.5,15411.417,-1.343,562.40033,63.038333,,186.01083,90.056604,0.00044688393
2019-07-26 00:29:00,88169.5,206,44.573852,-114.22814,3304.9642,56225.967,88170.5,15417.617,-1.418,562.25967,63.211667,1.0,9280.4142,11489.383,0.001267137
2019-07-26 00:30:00,88229.5,206,44.501706,-114.25361,3135.089,56216.85,88230.5,15421.633,-1.476,562.1685,63.365,1.0,8942.6517,11326.683,0.00038050875
2019-07-26 00:31:00,88289.5,206,44.428052,-114.27841,2797.2842,56218.45,88290.5,15420.9,-2.1241667,562.1845,63.54,1.0,561.33917,581.66102,0.0013929777
2019-07-26 00:32:00,88349.5,206,44.376018,-114.23621,3009.4301,56210.733,88350.5,15424.333,-1.9431667,562.10733,63.745,,365.88833,429.80952,0.00034694848
2019-07-26 00:33:00,88409.5,206,44.423167,-114.16825,3321.4462,55725.4,88410.5,15639.233,-2.3341667,557.254,63.97,1.0,575.575,572.58333,0.00017495171
2019-07-26 00:34:00,88469.5,206,44.500109,-114.13845,3365.0123,55250.667,88470.5,15849.767,-2.5263333,552.50667,64.165,1.0,17096.152,21705.733,0.00094165804
2019-07-26 00:35:00,88529.5,206,44.581167,-114.11297,2983.738,55248.417,88530.5,15850.783,-2.553,552.48417,64.358333,1.0,12773.703,18740.113,0.00094165804
2019-07-26 00:36:00,88589.5,206,44.661651,-114.08487,3585.1186,55264.183,88590.5,15843.75,-2.1288333,552.64183,64.551667,,339.935,185.2,0.00017400461
2019-07-26 00:37:00,88649.5,206,44.739073,-114.05477,3382.9955,55259.1,88650.5,15846.033,-2.4255,552.591,64.748333,,231.70167,232.96667,0.00014497977
2019-07-26 00:38:00,88709.5,206,44.785492,-113.98523,3323.3385,55266.017,88710.5,15842.917,-2.8185,552.66017,64.978333,,284.82667,285.75,0.00013748163
2019-07-26 00:39:00,88769.5,206,44.735348,-113.93775,3077.6215,55280.983,88770.5,15836.233,-2.964,552.80983,65.185,,328.06833,351.68333,0.00019337794
2019-07-26 00:40:00,88829.5,206,44.662766,-113.96067,3254.2709,55245.267,88830.5,15852.167,-2.109,552.45267,65.351667,1.0,223.94833,219.44828,0.00038166222
2019-07-26 00:41:00,88889.5,206,44.587934,-113.98695,3488.8881,55244.25,88890.5,15852.65,-2.7335,552.4425,65.52,1.0,7716.0283,9624.4167,0.00021018376
2019-07-26 00:42:00,88949.5,206,44.511459,-114.01445,2972.8795,55241.233,88950.5,15854.0,-2.6888333,552.41233,65.675,1.0,13223.832,16690.183,0.00085573527
2019-07-26 00:43:00,89009.5,206,44.436358,-114.04234,2944.7642,55260.85,89010.5,15845.267,-3.1315,552.6085,65.845,1.0,660.9675,842.18333,0.00078452704
2019-07-26 00:44:00,89069.5,206,44.376763,-114.00943,2556.4287,55250.017,89070.5,15850.083,-2.7678333,552.50017,66.048333,,429.08167,473.67857,0.0012080432
2019-07-26 00:45:00,89129.5,206,44.414251,-113.93149,2652.5169,55255.533,89130.5,15847.583,-3.1306667,552.55533,66.28,,597.94,649.11111,0.0015465459
2019-07-26 00:46:00,89189.5,206,44.490404,-113.90022,3358.3296,55252.7,89190.5,15848.867,-1.9586667,552.527,66.471667,1.0,14711.019,18642.767,0.00017152053
2019-07-26 00:47:00,89249.5,206,44.56553,-113.87073,3502.5,55258.133,89250.5,15846.45,-2.0378333,552.58133,66.665,1.0,8624.1067,10972.7,0.00018619341
2019-07-26 00:48:00,89309.5,206,44.64068,-113.84207,2759.1436,55264.067,89310.5,15843.833,-2.3218333,552.64067,66.855,1.0,2166.8367,2965.0508,0.0002585731
2019-07-26 00:49:00,89369.5,206,44.717826,-113.80924,2231.2071,55256.417,89370.5,15847.233,-2.1536667,552.56417,67.051667,,226.875,277.43333,0.00040334562
2019-07-26 00:50:00,89429.5,206,44.754684,-113.72641,2983.3748,55250.733,89430.5,15849.733,-2.3998333,552.50733,67.286667,,227.17833,214.27273,0.00022777561
2019-07-26 00:51:00,89489.5,206,44.693547,-113.67897,2392.4362,55264.367,89490.5,15843.683,-2.3306667,552.64367,67.5,1.0,355.04167,309.62712,0.00040039342
2019-07-26 00:52:00,89549.5,206,44.617346,-113.69851,2237.8213,55269.233,89550.5,15841.483,-2.7771667,552.69233,67.665,1.0,6091.7408,7670.5833,0.00075797894
2019-07-26 00:53:00,89609.5,206,44.541903,-113.72158,2752.1713,55261.867,89610.5,15844.767,-2.3791667,552.61867,67.843333,1.0,14870.632,19065.617,0.00041862443
2019-07-26 00:54:00,89669.5,206,44.465331,-113.74409,3369.5945,55249.583,89670.5,15850.25,-2.6678333,552.49583,68.01,1.0,6247.0875,7937.6333,0.000158974
2019-07-26 00:55:00,89729.5,206,44.387413,-113.75233,3240.8647,55259.683,89730.5,15845.75,-3.2071667,552.59683,68.188333,,628.54583,655.58333,0.00014819152
2019-07-26 00:56:00,89789.5,206,44.371382,-113.67245,3229.3331,55081.167,89790.5,15925.65,-3.011,550.81167,68.421667,,483.09333,638.03333,0.00014564024
2019-07-26 00:57:00,89849.5,206,44.438737,-113.62418,3042.8946,54196.983,89850.5,16323.7,-3.6513333,541.96983,68.63,1.0,5532.4367,6985.3833,0.00062357145
2019-07-26 00:58:00,89909.5,206,44.516155,-113.59407,2351.0164,54168.5,89910.5,16336.6,-3.8368333,541.685,68.82,1.0,15294.074,19416.967,0.00085934089
2019-07-26 00:59:00,89969.5,206,44.595515,-113.56099,2476.6473,54173.117,89970.5,16334.45,-3.872,541.73117,69.008333,1.0,5206.0692,6629.8167,0.0005393803
2019-07-26 01:00:00,90029.5,206,44.674601,-113.52404,3239.102,54177.033,90030.5,16332.733,-3.7938333,541.77033,69.201667,,433.3875,532.25641,0.00012988083
2019-07-26 01:01:00,90089.5,206,44.739975,-113.46847,3426.5743,54188.1,90090.5,16327.733,-3.3025,541.881,69.405,,254.52917,169.35714,0.00012378948
2019-07-26 01:02:00,90149.5,206,44.713133,-113.38709,3254.248,54201.467,90150.5,16321.65,-3.1731667,542.01467,69.643333,,228.85667,236.25,0.00012378948
2019-07-26 01:03:00,90209.5,206,44.639243,-113.39401,3323.1836,54169.1,90210.5,16336.317,-3.6256667,541.691,69.831667,,305.01833,286.14286,0.0001488565
2019-07-26 01:04:00,90269.5,206,44.566813,-113.41608,3046.4912,54157.65,90270.5,16341.533,-3.7833333,541.5765,69.998333,1.0,2831.4108,3643.2069,0.00050940958
2019-07-26 01:05:00,90329.5,206,44.493997,-113.43996,2665.4506,54172.0,90330.5,16334.983,-4.3665,541.72,70.161667,1.0,5920.3167,7332.4833,0.00063257507
2019-07-26 01:06:00,90389.5,206,44.420381,-113.46533,2497.4931,54173.083,90390.5,16334.517,-4.0595,541.73083,70.341667,1.0,1280.36,1760.1321,0.00087940844
2019-07-26 01:07:00,90449.5,206,44.346553,-113.49072,2683.6776,54170.383,90450.5,16335.717,-3.4088333,541.70383,70.508333,,285.07083,508.375,0.00088772544
2019-07-26 01:08:00,90509.5,206,44.271378,-113.51589,2978.338,54170.45,90510.5,16335.7,-3.5045,541.7045,70.673333,,244.45167,270.15,0.00047722194
2019-07-26 01:09:00,90569.5,206,44.194837,-113.54191,2714.1805,54167.367,90570.5,16337.083,-3.7501667,541.67367,70.848333,,263.83833,290.71667,0.00022518562
2019-07-26 01:10:00,90629.5,206,44.117163,-113.56968,2606.5937,54170.383,90630.5,16335.75,-3.9726667,541.70383,71.02,,465.79417,576.48333,0.00059449923
2019-07-26 01:11:00,90689.5,206,44.037666,-113.60035,2157.0874,54181.05,90690.5,16330.9,-4.1183333,541.8105,71.183333,,659.94167,739.78333,0.00042242551
2019-07-26 01:12:00,90749.5,206,43.959994,-113.62043,3038.5588,54167.967,90750.5,16336.85,-3.4336667,541.67967,71.361667,,288.57632,353.08333,0.00019118482
2019-07-26 01:13:00,90809.5,206,43.936184,-113.54192,2987.1594,53911.133,90810.5,16453.833,-4.2505,539.11133,71.6,,379.57939,444.46667,0.00020444157
2019-07-26 01:14:00,90869.5,206,44.018639,-113.47936,2996.7403,52290.333,90870.5,17201.55,-6.6783333,522.90333,71.806667,,558.405,585.4,0.00020444157
2019-07-26 01:15:00,90929.5,206,44.125887,-113.44134,3782.789,49671.033,90930.5,18451.65,-8.468,496.71033,71.99,,169.82917,228.36667,0.00011631142
2019-07-26 01:16:00,90989.5,206,44.237542,-113.4001,4422.7928,46893.9,90990.5,19832.067,-10.82,468.939,72.176667,,149.76833,206.0,8.5886386e-05
2019-07-26 01:17:00,91049.5,206,44.348535,-113.36323,4386.0237,45449.033,91050.5,20577.3,-12.632667,454.49033,72.356667,,160.47583,368.84848,8.540992e-05
2019-07-26 01:18:00,91109.5,206,44.463907,-113.33248,4180.6724,43551.983,91110.5,21588.517,-13.994667,435.51983,72.545,,152.72583,392.47059,8.3417945e-05
2019-07-26 01:19:00,91169.5,206,44.543073,-113.41453,5117.7469,39437.233,91170.5,23912.517,-19.447,394.37233,72.636667,,110.1825,158.0,7.1533701e-05
2019-07-26 01:20:00,91229.5,206,44.568399,-113.56024,5056.0173,37578.683,91230.5,25013.35,-22.689833,375.78683,72.7,,115.23667,,7.2696428e-05
2019-07-26 01:21:00,91289.5,206,44.575568,-113.70702,5238.7475,37640.317,91290.5,24975.783,-22.811833,376.40317,72.79,,120.1325,,6.4771331e-05
2019-07-26 01:22:00,91349.5,206,44.577132,-113.8323,6338.3617,37649.85,91350.5,24970.0,-22.736,376.4985,72.868333,,110.47917,127.43182,5.6154113e-05
2019-07-26 01:23:00,91409.5,206,44.577322,-113.94139,6438.2218,37622.567,91410.5,24986.6,-22.6625,376.22567,72.966667,,123.31083,8.0,5.6429104e-05
2019-07-26 01:24:00,91469.5,206,44.577109,-114.04929,5974.6947,37621.067,91470.5,24987.567,-22.537333,376.21067,73.065,,130.7975,,6.7057132e-05
2019-07-26 01:25:00,91529.5,206,44.574071,-114.1587,6183.0052,37617.683,91530.5,24989.567,-22.566,376.17683,73.165,,133.5025,,6.704963e-05
2019-07-26 01:26:00,91589.5,206,44.570377,-114.26928,6306.693,37613.967,91590.5,24991.867,-22.616833,376.13967,73.263333,,94.896667,,5.7528996e-05
2019-07-26 01:27:00,91649.5,206,44.566745,-114.3817,5811.1466,37616.567,91650.5,24990.217,-22.6445,376.16567,73.36,,116.16417,,6.6762448e-05
2019-07-26 01:28:00,91709.5,206,44.563157,-114.49587,5226.497,37617.983,91710.5,24989.367,-22.662333,376.17983,73.455,,122.735,111.57143,6.6118002e-05
2019-07-26 01:29:00,91769.5,206,44.559833,-114.61175,5451.188,37618.467,91770.5,24989.133,-22.879667,376.18467,73.55,,130.15917,30.0,6.5349544e-05
2019-07-26 01:30:00,91829.712,206,44.556854,-114.72912,5443.2476,37616.966,91830.712,24990.0,-22.997966,376.16966,73.644068,,113.7,,6.7728906e-05
2019-07-26 01:31:00,91889.5,206,44.554496,-114.84606,5589.1354,37622.217,91890.5,24986.8,-22.795167,376.22217,73.735,,108.13667,,6.7728906e-05
2019-07-26 01:32:00,91949.5,206,44.553252,-114.9621,5535.0715,37630.217,91950.5,24981.9,-22.75,376.30217,73.828333,,124.29167,,6.8485177e-05
2019-07-26 01:33:00,92009.5,206,44.552747,-115.07646,5657.6747,37627.633,92010.5,24983.467,-22.777333,376.27633,73.923333,,121.71417,124.0,6.9922527e-05
2019-07-26 01:34:00,92069.5,206,44.551257,-115.18931,5422.961,37997.267,92070.5,24761.383,-22.203333,379.97267,74.02,,152.12917,221.30233,7.1342554e-05
2019-07-26 01:35:00,92129.5,206,44.501808,-115.24974,4700.872,43316.333,92130.5,21729.9,-14.988167,433.16333,74.165,,114.09667,153.33333,7.547014e-05
2019-07-26 01:36:00,92189.5,206,44.412809,-115.19158,4154.9701,47307.65,92190.5,19625.983,-9.8281667,473.0765,74.398333,,117.64167,39.4,8.8019966e-05
2019-07-26 01:37:00,92249.5,206,44.323879,-115.18065,3249.9706,52251.967,92250.5,17228.95,-4.8201667,522.51967,74.593333,,137.1425,109.19149,0.00012438803
2019-07-26 01:38:00,92309.5,206,44.326585,-115.26538,2565.5041,57051.817,92310.5,15057.25,0.25783333,570.51817,74.723333,,120.15083,64.857143,0.00018189807
2019-07-26 01:39:00,92369.5,206,44.406493,-115.23899,2178.5555,57102.05,92370.5,15034.6,0.21333333,571.0205,74.888333,,151.8125,11.0,0.00021871582
2019-07-26 01:40:00,92429.5,206,44.47973,-115.20253,2414.2675,57126.733,92430.5,15023.833,0.203,571.26733,75.068333,,153.78583,28.714286,0.00019528389
2019-07-26 01:41:00,92489.5,206,44.55184,-115.16737,2207.862,57276.333,92490.5,14959.0,0.21816667,572.76333,75.251667,,150.48667,142.47619,0.00023954277
2019-07-26 01:42:00,92549.5,206,44.626396,-115.12959,2413.4597,57742.917,92550.5,14757.75,-0.0086666667,577.42917,75.441667,,174.2,4.7857143,0.00020946878
2019-07-26 01:43:00,92609.5,206,44.705787,-115.08938,2351.7428,58644.683,92610.5,14371.5,0.89466667,586.44683,75.621667,,176.03417,39.571429,0.00026835161
2019-07-26 01:44:00,92669.5,206,44.743875,-115.00911,2823.0322,58650.05,92670.5,14369.233,0.88366667,586.5005,75.835,,162.02083,48.642857,0.0002395449
2019-07-26 01:45:00,92729.5,206,44.686094,-114.96508,2385.7382,58961.25,92730.5,14237.517,1.1385,589.6125,76.053333,,171.2975,82.418605,0.00021316299
2019-07-26 01:46:00,92789.5,206,44.608004,-114.96619,2103.1302,59740.3,92790.5,13909.1,2.1786667,597.403,76.248333,,176.64917,9.6666667,0.00026868875
2019-07-26 01:47:00,92849.5,206,44.530134,-114.97434,1997.0318,59741.533,92850.5,13908.583,1.7853333,597.41533,76.435,1.0,15896.578,20385.259,0.0062819826
2019-07-26 01:48:00,92909.5,206,44.454881,-114.98873,2092.292,59732.25,92910.5,13912.467,2.2741667,597.3225,76.615,,189.36583,350.77966,0.00047802459
2019-07-26 01:49:00,92969.5,206,44.399698,-114.94266,1962.0027,59723.817,92970.5,13915.983,2.6285,597.23817,76.828333,,173.75,70.590909,0.0016418146
2019-07-26 01:50:00,93029.5,206,44.438336,-114.86734,1875.2972,59730.45,93030.5,13913.2,2.7063333,597.3045,77.05,,153.22083,52.911765,0.0016418146
2019-07-26 01:51:00,93089.5,206,44.511962,-114.83676,1995.0455,59742.133,93090.5,13908.317,2.2653333,597.42133,77.226667,1.0,6875.6683,9530.14,0.0052882736
2019-07-26 01:52:00,93149.5,206,44.587596,-114.81456,2322.5684,59735.917,93150.5,13910.933,2.272,597.35917,77.39,1.0,659.90167,867.2963,0.0007509006
2019-07-26 01:53:00,93209.5,206,44.662619,-114.79034,2387.4959,59777.3,93210.5,13893.65,2.0566667,597.773,77.556667,,209.9125,40.057692,0.0002144984
2019-07-26 01:54:00,93269.5,206,44.729391,-114.74509,2158.3498,61490.283,93270.5,13185.833,3.2713333,614.90283,77.746667,,316.23167,373.91379,0.0003210445
2019-07-26 01:55:00,93329.5,206,44.703397,-114.67325,1783.5296,62266.883,93330.5,12868.35,4.156,622.66883,77.971667,1.0,633.4875,731.25,0.0010291911
2019-07-26 01:56:00,93389.5,206,44.631985,-114.69737,1898.7287,62243.9,93390.5,12877.667,4.1466667,622.439,78.148333,1.0,6058.9433,7533.5833,0.0010291911
2019-07-26 01:57:00,93449.5,206,44.559991,-114.73456,1560.3804,62223.75,93450.5,12885.817,4.572,622.2375,78.313333,1.0,32682.614,41347.383,0.0072280499
2019-07-26 01:58:00,93509.5,206,44.489256,-114.76894,1468.4375,62239.817,93510.5,12879.317,4.5948333,622.39817,78.475,1.0,3968.0183,5380.9661,0.0046522552
2019-07-26 01:59:00,93569.5,206,44.42921,-114.82193,1615.9175,62178.367,93570.5,12904.3,4.697,621.78367,78.633333,,231.56833,349.40678,0.0029800895
2019-07-26 02:00:00,93629.5,206,44.372521,-114.84634,1862.8538,60773.933,93630.5,13479.783,3.8621667,607.73933,78.8,,153.2225,333.04545,0.0002723028
2019-07-26 02:01:00,93689.5,206,44.367593,-114.76043,2139.9932,59861.367,93690.5,13858.417,2.8085,598.61367,79.033333,,166.4475,54.083333,0.00024891118
2019-07-26 02:02:00,93749.5,206,44.437833,-114.74947,1942.272,59933.717,93750.5,13828.167,2.1456667,599.33717,79.191667,,175.7925,166.92453,0.0031782233
2019-07-26 02:03:00,93809.5,206,44.517925,-114.74735,1919.572,59923.617,93810.5,13832.383,2.4101667,599.23617,79.343333,1.0,18375.372,24427.965,0.0079470146
2019-07-26 02:04:00,93869.5,206,44.591814,-114.71937,1899.0767,59895.617,93870.5,13844.083,2.4795,598.95617,79.51,1.0,475.7825,522.76271,0.0079470146
2019-07-26 02:05:00,93929.5,206,44.658022,-114.68065,2264.3846,60356.833,93930.5,13652.417,2.4185,603.56833,79.685,,654.97917,798.12281,0.00026390073
2019-07-26 02:06:00,93989.5,206,44.662787,-114.58423,1827.9364,62088.6,93990.5,12940.867,4.0446667,620.886,79.915,1.0,1937.5475,2391.0667,0.0010291911
2019-07-26 02:07:00,94049.5,206,44.62021,-114.50527,1530.5938,62232.183,94050.5,12882.4,4.0218333,622.32183,80.153333,1.0,5325.1725,6757.15,0.0029985427
2019-07-26 02:08:00,94109.5,206,44.548238,-114.51953,1414.7648,62212.733,94110.5,12890.2,4.2776667,622.12733,80.343333,1.0,21471.216,27261.133,0.0025690135
2019-07-26 02:09:00,94169.5,206,44.478325,-114.54698,1613.5528,62220.117,94170.5,12887.267,4.3141667,622.20117,80.511667,1.0,11824.728,15811.517,0.0041933767
2019-07-26 02:10:00,94229.5,206,44.413331,-114.54709,1599.4634,62222.167,94230.5,12886.45,4.3998333,622.22167,80.698333,,663.51417,683.55556,0.0020244704
2019-07-26 02:11:00,94289.5,206,44.378084,-114.46059,2002.597,60995.433,94290.5,13389.367,3.7511667,609.95433,80.936667,,291.99083,266.60714,0.00097000354
2019-07-26 02:12:00,94349.5,206,44.355961,-114.35643,1790.921,59919.9,94350.5,13833.95,2.5605,599.199,81.19,,266.5275,266.94643,0.0020010262
2019-07-26 02:13:00,94409.5,206,44.397155,-114.28533,2390.6658,59959.167,94410.5,13817.55,3.1381667,599.59167,81.388333,1.0,1775.1583,2439.875,0.002464581
2019-07-26 02:14:00,94469.5,206,44.466778,-114.25776,2453.5867,59959.7,94470.5,13817.3,2.8421667,599.597,81.553333,1.0,24266.252,30566.45,0.0015437244
2019-07-26 02:15:00,94529.5,206,44.537359,-114.2352,2834.9626,59954.8,94530.5,13819.35,2.6911667,599.548,81.72,1.0,12710.317,16421.467,0.00033481236
2019-07-26 02:16:00,94589.5,206,44.608885,-114.21112,2690.3172,59954.033,94590.5,13819.667,2.6351667,599.54033,81.87,1.0,10264.922,13322.217,0.0011754069
2019-07-26 02:17:00,94649.5,206,44.683296,-114.18345,2445.3469,59950.267,94650.5,13821.233,2.578,599.50267,82.041667,1.0,1236.3458,1500.85,0.0013318709
2019-07-26 02:18:00,94709.5,206,44.761069,-114.15486,2467.5897,59947.417,94710.5,13822.4,2.212,599.47417,82.196667,1.0,404.965,331.65,0.00025434705
